Currency;Opened UTC;Closed UTC;Bid Open;Bid High;Bid Low;Bid Close;Ask Open;Ask High;Ask Low;Ask Close;Ticks;Volume
EUR/USD;11.02.2016 11:00:00.000;11.02.2016 11:00:00.250;1,19386;1,19394;1,19386;1,19394;1,19392;1,19400;1,19392;1,19400;1;0;0.00006
EUR/USD;11.02.2016 10:00:00.000;11.02.2016 10:00:00.250;1,19394;1,19402;1,19394;1,19402;1,19400;1,19408;1,19400;1,19408;1;0;0.00006
EUR/USD;11.02.2016 09:00:00.000;11.02.2016 09:00:00.250;1,19402;1,19411;1,19402;1,19411;1,19408;1,19417;1,19408;1,19417;1;0;0.00006
EUR/USD;11.02.2016 08:00:00.000;11.02.2016 08:00:00.250;1,19411;1,19419;1,19411;1,19419;1,19417;1,19425;1,19417;1,19425;1;0;0.00006
EUR/USD;11.02.2016 07:00:00.000;11.02.2016 07:00:00.250;1,19419;1,19427;1,19419;1,19427;1,19425;1,19433;1,19425;1,19433;1;0;0.00006
EUR/USD;11.02.2016 06:00:00.000;11.02.2016 06:00:00.250;1,19427;1,19436;1,19427;1,19436;1,19433;1,19442;1,19433;1,19442;1;0;0.00006
EUR/USD;11.02.2016 05:00:00.000;11.02.2016 05:00:00.250;1,19436;1,19444;1,19436;1,19444;1,19442;1,19450;1,19442;1,19450;1;0;0.00006
EUR/USD;11.02.2016 04:00:00.000;11.02.2016 04:00:00.250;1,19444;1,19452;1,19444;1,19452;1,19450;1,19458;1,19450;1,19458;1;0;0.00006
EUR/USD;11.02.2016 03:00:00.000;11.02.2016 03:00:00.250;1,19452;1,19461;1,19452;1,19461;1,19458;1,19467;1,19458;1,19467;1;0;0.00006
EUR/USD;11.02.2016 02:00:00.000;11.02.2016 02:00:00.250;1,19461;1,19469;1,19461;1,19469;1,19467;1,19475;1,19467;1,19475;1;0;0.00006
EUR/USD;11.02.2016 01:00:00.000;11.02.2016 01:00:00.250;1,19469;1,19477;1,19469;1,19477;1,19475;1,19483;1,19475;1,19483;1;0;0.00006
EUR/USD;11.02.2016 00:00:00.000;11.02.2016 00:00:00.250;1,19477;1,19486;1,19477;1,19486;1,19483;1,19492;1,19483;1,19492;1;0;0.00006
EUR/USD;10.02.2016 23:00:00.000;10.02.2016 23:00:00.250;1,19486;1,19494;1,19486;1,19494;1,19492;1,19500;1,19492;1,19500;1;0;0.00006
EUR/USD;10.02.2016 22:00:00.000;10.02.2016 22:00:00.250;1,19494;1,19502;1,19494;1,19502;1,19500;1,19508;1,19500;1,19508;1;0;0.00006
EUR/USD;10.02.2016 21:00:00.000;10.02.2016 21:00:00.250;1,19502;1,19511;1,19502;1,19511;1,19508;1,19517;1,19508;1,19517;1;0;0.00006
EUR/USD;10.02.2016 20:00:00.000;10.02.2016 20:00:00.250;1,19511;1,19519;1,19511;1,19519;1,19517;1,19525;1,19517;1,19525;1;0;0.00006
EUR/USD;10.02.2016 19:00:00.000;10.02.2016 19:00:00.250;1,19519;1,19527;1,19519;1,19527;1,19525;1,19533;1,19525;1,19533;1;0;0.00006
EUR/USD;10.02.2016 18:00:00.000;10.02.2016 18:00:00.250;1,19527;1,19536;1,19527;1,19536;1,19533;1,19542;1,19533;1,19542;1;0;0.00006
EUR/USD;10.02.2016 17:00:00.000;10.02.2016 17:00:00.250;1,19536;1,19544;1,19536;1,19544;1,19542;1,19550;1,19542;1,19550;1;0;0.00006
EUR/USD;10.02.2016 16:00:00.000;10.02.2016 16:00:00.250;1,19544;1,19552;1,19544;1,19552;1,19550;1,19558;1,19550;1,19558;1;0;0.00006
EUR/USD;10.02.2016 15:00:00.000;10.02.2016 15:00:00.250;1,19552;1,19561;1,19552;1,19561;1,19558;1,19567;1,19558;1,19567;1;0;0.00006
EUR/USD;10.02.2016 14:00:00.000;10.02.2016 14:00:00.250;1,19561;1,19569;1,19561;1,19569;1,19567;1,19575;1,19567;1,19575;1;0;0.00006
EUR/USD;10.02.2016 13:00:00.000;10.02.2016 13:00:00.250;1,19569;1,19577;1,19569;1,19577;1,19575;1,19583;1,19575;1,19583;1;0;0.00006
EUR/USD;10.02.2016 12:00:00.000;10.02.2016 12:00:00.250;1,19577;1,19586;1,19577;1,19586;1,19583;1,19592;1,19583;1,19592;1;0;0.00006
EUR/USD;10.02.2016 11:00:00.000;10.02.2016 11:00:00.250;1,19586;1,19594;1,19586;1,19594;1,19592;1,19600;1,19592;1,19600;1;0;0.00006
EUR/USD;10.02.2016 10:00:00.000;10.02.2016 10:00:00.250;1,19594;1,19602;1,19594;1,19602;1,19600;1,19608;1,19600;1,19608;1;0;0.00006
EUR/USD;10.02.2016 09:00:00.000;10.02.2016 09:00:00.250;1,19602;1,19611;1,19602;1,19611;1,19608;1,19617;1,19608;1,19617;1;0;0.00006
EUR/USD;10.02.2016 08:00:00.000;10.02.2016 08:00:00.250;1,19611;1,19619;1,19611;1,19619;1,19617;1,19625;1,19617;1,19625;1;0;0.00006
EUR/USD;10.02.2016 07:00:00.000;10.02.2016 07:00:00.250;1,19619;1,19627;1,19619;1,19627;1,19625;1,19633;1,19625;1,19633;1;0;0.00006
EUR/USD;10.02.2016 06:00:00.000;10.02.2016 06:00:00.250;1,19627;1,19636;1,19627;1,19636;1,19633;1,19642;1,19633;1,19642;1;0;0.00006
EUR/USD;10.02.2016 05:00:00.000;10.02.2016 05:00:00.250;1,19636;1,19644;1,19636;1,19644;1,19642;1,19650;1,19642;1,19650;1;0;0.00006
EUR/USD;10.02.2016 04:00:00.000;10.02.2016 04:00:00.250;1,19644;1,19652;1,19644;1,19652;1,19650;1,19658;1,19650;1,19658;1;0;0.00006
EUR/USD;10.02.2016 03:00:00.000;10.02.2016 03:00:00.250;1,19652;1,19661;1,19652;1,19661;1,19658;1,19667;1,19658;1,19667;1;0;0.00006
EUR/USD;10.02.2016 02:00:00.000;10.02.2016 02:00:00.250;1,19661;1,19669;1,19661;1,19669;1,19667;1,19675;1,19667;1,19675;1;0;0.00006
EUR/USD;10.02.2016 01:00:00.000;10.02.2016 01:00:00.250;1,19669;1,19677;1,19669;1,19677;1,19675;1,19683;1,19675;1,19683;1;0;0.00006
EUR/USD;10.02.2016 00:00:00.000;10.02.2016 00:00:00.250;1,19677;1,19686;1,19677;1,19686;1,19683;1,19692;1,19683;1,19692;1;0;0.00006
EUR/USD;09.02.2016 23:00:00.000;09.02.2016 23:00:00.250;1,19686;1,19694;1,19686;1,19694;1,19692;1,19700;1,19692;1,19700;1;0;0.00006
EUR/USD;09.02.2016 22:00:00.000;09.02.2016 22:00:00.250;1,19694;1,19702;1,19694;1,19702;1,19700;1,19708;1,19700;1,19708;1;0;0.00006
EUR/USD;09.02.2016 21:00:00.000;09.02.2016 21:00:00.250;1,19702;1,19711;1,19702;1,19711;1,19708;1,19717;1,19708;1,19717;1;0;0.00006
EUR/USD;09.02.2016 20:00:00.000;09.02.2016 20:00:00.250;1,19711;1,19719;1,19711;1,19719;1,19717;1,19725;1,19717;1,19725;1;0;0.00006
EUR/USD;09.02.2016 19:00:00.000;09.02.2016 19:00:00.250;1,19719;1,19727;1,19719;1,19727;1,19725;1,19733;1,19725;1,19733;1;0;0.00006
EUR/USD;09.02.2016 18:00:00.000;09.02.2016 18:00:00.250;1,19727;1,19736;1,19727;1,19736;1,19733;1,19742;1,19733;1,19742;1;0;0.00006
EUR/USD;09.02.2016 17:00:00.000;09.02.2016 17:00:00.250;1,19736;1,19744;1,19736;1,19744;1,19742;1,19750;1,19742;1,19750;1;0;0.00006
EUR/USD;09.02.2016 16:00:00.000;09.02.2016 16:00:00.250;1,19744;1,19752;1,19744;1,19752;1,19750;1,19758;1,19750;1,19758;1;0;0.00006
EUR/USD;09.02.2016 15:00:00.000;09.02.2016 15:00:00.250;1,19752;1,19761;1,19752;1,19761;1,19758;1,19767;1,19758;1,19767;1;0;0.00006
EUR/USD;09.02.2016 14:00:00.000;09.02.2016 14:00:00.250;1,19761;1,19769;1,19761;1,19769;1,19767;1,19775;1,19767;1,19775;1;0;0.00006
EUR/USD;09.02.2016 13:00:00.000;09.02.2016 13:00:00.250;1,19769;1,19777;1,19769;1,19777;1,19775;1,19783;1,19775;1,19783;1;0;0.00006
EUR/USD;09.02.2016 12:00:00.000;09.02.2016 12:00:00.250;1,19777;1,19786;1,19777;1,19786;1,19783;1,19792;1,19783;1,19792;1;0;0.00006
EUR/USD;09.02.2016 11:00:00.000;09.02.2016 11:00:00.250;1,19786;1,19794;1,19786;1,19794;1,19792;1,19800;1,19792;1,19800;1;0;0.00006
EUR/USD;09.02.2016 10:00:00.000;09.02.2016 10:00:00.250;1,19794;1,19802;1,19794;1,19802;1,19800;1,19808;1,19800;1,19808;1;0;0.00006
EUR/USD;09.02.2016 09:00:00.000;09.02.2016 09:00:00.250;1,19802;1,19811;1,19802;1,19811;1,19808;1,19817;1,19808;1,19817;1;0;0.00006
EUR/USD;09.02.2016 08:00:00.000;09.02.2016 08:00:00.250;1,19811;1,19819;1,19811;1,19819;1,19817;1,19825;1,19817;1,19825;1;0;0.00006
EUR/USD;09.02.2016 07:00:00.000;09.02.2016 07:00:00.250;1,19819;1,19827;1,19819;1,19827;1,19825;1,19833;1,19825;1,19833;1;0;0.00006
EUR/USD;09.02.2016 06:00:00.000;09.02.2016 06:00:00.250;1,19827;1,19836;1,19827;1,19836;1,19833;1,19842;1,19833;1,19842;1;0;0.00006
EUR/USD;09.02.2016 05:00:00.000;09.02.2016 05:00:00.250;1,19836;1,19844;1,19836;1,19844;1,19842;1,19850;1,19842;1,19850;1;0;0.00006
EUR/USD;09.02.2016 04:00:00.000;09.02.2016 04:00:00.250;1,19844;1,19852;1,19844;1,19852;1,19850;1,19858;1,19850;1,19858;1;0;0.00006
EUR/USD;09.02.2016 03:00:00.000;09.02.2016 03:00:00.250;1,19852;1,19861;1,19852;1,19861;1,19858;1,19867;1,19858;1,19867;1;0;0.00006
EUR/USD;09.02.2016 02:00:00.000;09.02.2016 02:00:00.250;1,19861;1,19869;1,19861;1,19869;1,19867;1,19875;1,19867;1,19875;1;0;0.00006
EUR/USD;09.02.2016 01:00:00.000;09.02.2016 01:00:00.250;1,19869;1,19877;1,19869;1,19877;1,19875;1,19883;1,19875;1,19883;1;0;0.00006
EUR/USD;09.02.2016 00:00:00.000;09.02.2016 00:00:00.250;1,19877;1,19886;1,19877;1,19886;1,19883;1,19892;1,19883;1,19892;1;0;0.00006
EUR/USD;08.02.2016 23:00:00.000;08.02.2016 23:00:00.250;1,19886;1,19894;1,19886;1,19894;1,19892;1,19900;1,19892;1,19900;1;0;0.00006
EUR/USD;08.02.2016 22:00:00.000;08.02.2016 22:00:00.250;1,19894;1,19902;1,19894;1,19902;1,19900;1,19908;1,19900;1,19908;1;0;0.00006
EUR/USD;08.02.2016 21:00:00.000;08.02.2016 21:00:00.250;1,19902;1,19911;1,19902;1,19911;1,19908;1,19917;1,19908;1,19917;1;0;0.00006
EUR/USD;08.02.2016 20:00:00.000;08.02.2016 20:00:00.250;1,19911;1,19919;1,19911;1,19919;1,19917;1,19925;1,19917;1,19925;1;0;0.00006
EUR/USD;08.02.2016 19:00:00.000;08.02.2016 19:00:00.250;1,19919;1,19927;1,19919;1,19927;1,19925;1,19933;1,19925;1,19933;1;0;0.00006
EUR/USD;08.02.2016 18:00:00.000;08.02.2016 18:00:00.250;1,19927;1,19936;1,19927;1,19936;1,19933;1,19942;1,19933;1,19942;1;0;0.00006
EUR/USD;08.02.2016 17:00:00.000;08.02.2016 17:00:00.250;1,19936;1,19944;1,19936;1,19944;1,19942;1,19950;1,19942;1,19950;1;0;0.00006
EUR/USD;08.02.2016 16:00:00.000;08.02.2016 16:00:00.250;1,19944;1,19952;1,19944;1,19952;1,19950;1,19958;1,19950;1,19958;1;0;0.00006
EUR/USD;08.02.2016 15:00:00.000;08.02.2016 15:00:00.250;1,19952;1,19961;1,19952;1,19961;1,19958;1,19967;1,19958;1,19967;1;0;0.00006
EUR/USD;08.02.2016 14:00:00.000;08.02.2016 14:00:00.250;1,19961;1,19969;1,19961;1,19969;1,19967;1,19975;1,19967;1,19975;1;0;0.00006
EUR/USD;08.02.2016 13:00:00.000;08.02.2016 13:00:00.250;1,19969;1,19977;1,19969;1,19977;1,19975;1,19983;1,19975;1,19983;1;0;0.00006
EUR/USD;08.02.2016 12:00:00.000;08.02.2016 12:00:00.250;1,19977;1,19986;1,19977;1,19986;1,19983;1,19992;1,19983;1,19992;1;0;0.00006
EUR/USD;08.02.2016 11:00:00.000;08.02.2016 11:00:00.250;1,19986;1,19994;1,19986;1,19994;1,19992;1,20000;1,19992;1,20000;1;0;0.00006
